74.1305,0.144921,18.5313,97.5088,64.7676,6.62309,53.0265,16.6269,73.2168,64.5106,78.9169,52.9338,30.9468,8.88586,50.7298,60.3422,63.0476,29.252,66.89,97.9917,79.4943,75.9467,13.7657,14.5362,15.8388,22.1807,77.0765,13.9703,4.02588,64.5445,97.1991,78.1564,64.6894,15.7304,75.6652,29.457,22.3535,28.6917,46.0839,95.5702,93.2023,25.0009,48.504,24.1491,33.8867,99.2338,84.4913,96.9343,28.4858,51.3813,94.926,7.98014,27.3279,8.69169,22.5164,43.1668,30.8724,99.5928,57.1371,34.8983,64.1373,54.3362,13.0547,28.8267,70.0665,88.7199,58.2838,92.42,17.4116,4.36769,87.9902,10.6139,29.3686,36.4942,34.763,63.2553,35.728,19.2542,60.1897,64.2139,70.6355,55.1157,72.194,97.9635,63.8074,94.7103,41.1302,94.6798,94.3031,98.2673,29.578,58.4405,52.6035,42.6327,87.2672,22.67,31.3526,45.5509,15.09,48.7642,49.9186,3.08017,59.378,79.2872,39.5744,94.141,42.5425,75.3024,13.3952,2.73215,39.5163,84.0307,57.8478,11.7103,81.9942,21.6552,6.42061,23.1244,16.335,0.723763,21.3917,45.913,59.1642,73.9952,88.5457,46.4314,96.6652,19.8983,91.9823,11.7551,68.6624,41.901,14.8353,28.0404,21.1881,54.4097,22.1814,63.7306,29.7121,35.5766,66.4628,69.2284,19.6074,24.3106,80.9387,1.60156,45.9658,87.3593,24.726,62.3008,88.0831,46.1177,8.21381,47.2473,20.1128,96.7595,93.6787,16.778,16.6578,85.661,28.5331,85.3202,27.562,43.3684,13.3606,48.7501,97.7781,35.542,12.4807,27.4903,71.1187,78.9435,96.7187,90.7261,3.25415,77.6574,92.3276,49.22,65.0167,17.0536,11.5208,53.0998,63.1712,19.7346,0.347105,83.2841,16.4941,94.0258,0.0620447,33.1519,79.6868,28.5952,18.472,7.2488,71.9636,31.8326,55.9989,69.7417,67.3747,68.4797,97.232,38.4934,47.4232,93.9507,29.2194,50.6773,71.6082,21.5471,99.8973,36.6249,38.6007,11.4181,89.7247,1.7719,31.1527,90.0718,85.056,47.6468,84.0976,85.118,80.7987,63.7844,13.7132,99.2707,71.0332,85.6768,31.1033,27.0321,55.4185,98.478,95.5118,52.6505,36.9714,42.935,46.6013,66.1908,93.6123,18.2094,87.7379,93.5096,54.8343,26.3386,4.92772,44.559,28.1105,36.0804,34.6308,13.1664,83.7273,18.7284,98.2845,64.526,82.5128,11.9976,63.7967,53.546,
97.6744,94.9,80.5782,53.0929,93.378,76.0899,5.74344,30.3494,19.0249,52.3447,96.5403,12.6372,70.5541,84.2782,6.14678,25.3885,10.6168,11.0745,69.9475,38.7273,47.155,4.57827,51.8937,30.8822,23.3067,50.1782,95.4082,5.81949,62.1758,59.2049,59.3655,59.8502,54.1049,39.9437,12.9431,47.4829,16.0336,18.6866,77.8324,35.0585,71.0313,74.3726,47.6957,41.5854,58.6509,53.8425,66.9739,69.2677,64.917,36.9214,7.99494,12.0719,41.4996,59.8887,42.9542,64.8063,10.0669,38.3623,70.6258,72.2427,97.5672,29.9913,32.0929,51.6721,69.935,45.036,99.155,85.9686,63.7226,76.9874,21.0271,34.7539,51.36,68.7228,76.3393,10.0109,22.5653,43.3132,79.2785,87.4822,80.2345,87.2735,99.5542,21.7342,47.1622,42.5083,86.5405,57.229,80.8707,57.1662,29.4717,78.4379,87.1575,61.5646,30.11,57.0925,6.60067,29.265,43.0612,70.3233,6.25238,64.0883,5.07715,57.6124,32.8111,81.4165,67.6233,55.3764,24.7296,46.9018,42.8586,4.96419,34.1753,42.4128,26.6984,81.3374,84.9211,13.2388,38.5664,65.7918,70.405,68.0382,44.2296,57.5626,29.6028,74.3396,14.6551,36.2035,3.60463,57.7163,6.52676,9.85701,21.8046,11.6039,67.4694,54.6156,93.0204,35.0927,9.99199,17.75,81.9945,52.8506,22.7142,16.1697,95.2634,49.4125,97.5072,80.1845,62.6513,36.0736,45.9762,33.0564,4.11179,90.2059,90.619,33.7146,64.5455,5.27412,69.9181,68.1501,62.9904,76.4449,78.0071,84.795,88.0488,45.4766,39.4106,81.0691,80.5692,49.4026,98.8191,62.5637,2.25319,21.5333,78.7335,97.5166,70.9458,76.2406,77.701,33.5972,12.3142,23.6773,66.6536,16.426,13.8832,57.2726,50.1406,78.4287,62.5467,20.0587,46.5788,25.5371,96.5036,24.5859,10.3321,84.5523,70.0625,49.7427,65.6214,50.6317,99.1453,64.4406,13.1954,1.39846,85.9739,91.9289,98.915,56.9197,68.1695,76.6161,90.5169,80.4837,0.293328,57.1705,96.9097,14.1765,14.4431,47.0503,92.6051,76.9898,67.109,39.1839,2.52686,63.6126,63.7699,12.8589,48.1649,33.8324,62.6016,13.7864,84.4641,61.7469,78.227,97.6595,63.1453,64.2008,89.5884,62.0604,21.1206,57.7579,38.6764,11.6375,38.2416,38.9698,68.808,35.1513,53.1462,83.251,82.2016,45.7514,60.2408,49.3107,84.9353,62.7677,12.9233,48.7052,
75.6266,61.0883,82.5376,38.2282,74.8746,67.0016,99.9751,53.1016,64.6612,63.1204,17.3024,54.2496,25.1808,38.423,12.0074,63.8572,50.0605,50.249,2.82696,18.8684,85.4003,55.9732,2.11946,67.602,1.72457,62.3602,16.9127,86.6599,25.1279,29.836,35.3651,0.754485,90.9242,17.9026,38.9827,65.7989,84.9043,38.9578,18.9005,49.5654,2.07817,36.2029,3.815,27.259,74.6259,15.8224,91.1162,24.6864,66.0714,93.9431,43.5548,51.4718,49.9163,45.6743,19.0737,51.6409,8.0345,35.9864,38.3008,33.1624,65.8224,73.6659,33.9169,56.7466,91.5685,72.8996,22.5454,76.4728,11.8573,41.4459,26.0382,13.9355,77.6488,29.8532,41.1944,52.2747,45.6757,32.3106,76.9611,11.7471,26.2537,20.5159,63.2189,76.1701,66.1901,82.2926,27.811,74.2246,18.279,66.1117,7.38704,84.1014,39.7776,41.3039,40.848,31.3461,14.2035,63.3934,7.8189,26.0608,4.83929,33.8571,39.9963,82.4881,63.7104,81.1907,34.7628,9.38602,13.5013,11.7239,21.1331,39.7551,32.2398,84.352,15.9251,98.4299,66.6447,43.7361,72.6545,84.9237,9.84783,80.0416,69.0251,49.6254,21.3455,9.87306,80.9715,35.549,73.2665,88.7904,61.6098,78.1058,22.6476,1.60607,60.5938,86.3579,82.7968,95.3567,95.7439,96.2981,7.08054,16.8771,36.0532,39.3203,1.22909,51.9783,37.7502,67.8737,95.7144,10.4048,52.7974,5.56224,90.4463,21.8225,55.1877,11.7918,31.6956,36.1592,47.3408,4.96206,24.9496,8.9506,83.0678,47.5972,10.5567,43.6617,33.9551,93.3535,39.0183,29.6991,89.6516,46.0989,46.5762,25.7048,85.4192,47.8053,77.6832,23.1694,15.679,73.3976,33.5741,68.4764,78.9598,24.0205,90.299,34.1475,35.8123,21.9946,70.3067,83.1531,26.9566,95.2563,92.1037,10.0245,42.8535,2.6604,53.6861,76.8087,96.0139,92.7045,6.50778,85.6655,38.8033,53.0839,11.3703,24.2225,0.889187,89.0535,47.3919,16.5682,62.451,80.966,85.0446,41.4108,4.98649,75.3436,75.5583,40.7988,97.3382,45.865,23.9519,24.2948,41.1213,16.0557,34.3193,83.9749,18.7161,88.0054,60.7835,14.7299,80.7098,67.2913,0.395407,19.5132,20.3753,11.7657,43.7356,21.2644,0.819158,91.1275,37.8326,63.2702,72.0935,22.8773,4.68098,77.08,98.2209,80.2393,17.8788,95.559,26.1042,41.8308,19.8538,67.2255,57.8864,54.1731,
51.2004,76.6025,42.1785,11.9839,91.3324,22.8883,79.2753,91.7278,42.4015,99.6505,3.49351,86.1371,20.915,4.31267,77.2646,58.7476,67.5828,49.3582,81.6248,72.2638,26.4382,79.8457,52.5031,44.317,75.4047,78.6073,86.1478,95.2586,45.8329,44.0342,49.4316,97.0333,20.6367,91.6101,9.01723,11.9691,14.4984,88.2925,3.69688,56.8999,87.943,7.19039,43.037,8.85796,11.5031,20.3016,67.6055,79.0859,69.6598,49.2304,51.3497,96.0979,29.0761,3.85281,40.415,4.48078,82.4602,26.5628,99.7393,28.293,70.597,49.171,25.3263,91.2336,40.7811,34.3435,3.20272,55.2795,22.636,6.89959,12.1794,10.579,14.09,55.2164,19.437,25.593,75.518,87.0425,4.67894,45.1778,36.2729,56.0287,41.2757,65.349,59.8815,81.6907,69.8298,42.3416,8.25342,69.5691,70.6347,78.8504,18.7401,95.961,70.084,59.5211,30.3045,73.2867,14.8007,52.9406,80.1863,26.9801,63.5196,94.2763,82.1965,82.9566,19.8694,57.7145,69.9992,24.5483,2.89221,6.27206,80.5769,44.1679,71.621,40.4584,25.8586,41.4508,82.8,34.112,11.0199,53.4347,12.9624,29.7599,49.3957,83.0464,89.2811,79.7002,56.3332,4.08174,32.6408,36.5195,31.0618,96.1604,30.7958,13.2583,79.117,50.6652,70.9727,49.1161,75.2135,73.865,55.3882,55.7904,18.0329,27.0092,96.2488,43.8914,68.46,79.0489,78.0035,79.4799,32.4835,90.9658,9.23977,81.8792,74.0123,98.5208,61.5794,30.3454,2.60257,94.2202,66.8649,33.6644,90.3805,97.6607,46.9227,69.4975,48.3259,17.8954,18.6136,23.5394,91.7604,74.0018,79.3298,9.79324,1.01106,75.5786,53.6847,69.4711,54.6275,31.6882,48.9509,87.111,22.654,58.1907,68.9902,96.6663,56.7115,30.5696,27.0117,59.3141,24.7898,93.8766,92.9785,15.1703,91.5373,39.9011,84.6678,39.8632,57.7966,3.28147,63.4026,49.5569,77.2833,42.7324,59.3502,78.2944,18.311,13.0349,47.7654,72.9385,44.723,96.7163,60.0494,67.377,54.907,29.0397,64.0433,11.6185,59.6093,91.0549,70.9326,84.3991,84.9315,63.911,99.5694,76.4689,3.81217,84.2372,16.3321,61.6087,87.5187,79.7347,11.1656,64.802,22.4671,70.5158,43.0963,40.7781,83.5507,90.8617,13.7166,28.2737,87.5781,73.766,95.6507,42.4851,2.80571,59.6939,54.1036,62.415,50.7489,25.0361,46.8141,35.6804,
88.9472,46.3834,12.1493,92.7593,30.6206,28.4814,54.368,18.1393,8.21617,65.5337,82.9412,30.6833,36.0495,26.0376,71.4615,19.6001,16.8993,85.1781,47.8738,4.47738,58.9441,43.5244,46.9624,61.7498,3.21835,1.06599,24.1648,53.9672,26.1021,70.9789,89.6476,15.0493,17.3623,1.79689,7.80862,47.9829,30.2783,62.1767,66.1222,38.4945,27.7103,49.0634,69.1778,63.7598,75.101,40.6393,83.36,92.0003,25.8173,31.2337,96.4777,84.7614,74.7582,43.4401,46.5112,77.9765,44.5061,70.6761,31.9437,70.6082,41.6549,21.5913,85.6575,59.0172,23.3882,93.4661,7.00013,53.6665,55.6428,73.1223,92.161,83.3531,22.1857,61.3388,47.113,97.2867,1.97809,30.4729,89.2871,27.7954,61.7067,85.7647,12.5568,36.4649,29.2049,59.0681,14.4414,73.711,29.7441,46.3851,44.3192,71.3991,67.9765,29.9767,30.4163,91.3647,23.4429,37.4164,45.0313,79.0857,10.5388,37.1923,62.4388,32.7245,98.5311,9.5518,30.0112,0.509233,40.0247,19.2983,28.3046,1.73141,5.06305,40.8615,38.1963,34.2679,99.9296,52.6377,7.97893,29.6737,99.0228,52.2982,1.07278,66.9993,82.2749,31.4891,58.364,5.71779,68.9055,3.39529,84.8035,79.4443,40.5876,47.2423,12.1688,39.1187,56.7941,42.18,39.628,96.8188,61.4783,67.9326,98.5502,66.5414,8.79409,36.7465,0.809302,8.72365,89.3842,8.78823,38.3973,88.407,61.0864,39.4701,55.4062,43.3613,70.9592,13.7702,49.0791,39.8647,17.1655,33.8826,19.309,57.7531,81.1249,31.4778,96.8719,37.919,73.6578,36.4999,34.7378,35.1361,4.43249,33.288,1.67748,13.2266,70.0345,2.48678,21.9502,59.4187,11.275,60.3476,47.8257,72.3614,99.8177,3.23189,15.7227,70.7769,17.0021,64.8018,10.6416,34.1677,98.6844,29.9506,91.9208,79.8093,61.4284,88.7927,17.7282,35.0862,25.2926,52.466,70.2223,29.7251,85.7541,71.8998,42.9517,55.7886,74.3866,64.9019,15.2073,85.6616,25.2495,63.033,58.023,25.0672,66.2648,73.7457,95.8441,83.267,38.5475,6.48573,17.4347,37.2319,36.4364,9.35549,17.0412,97.8648,98.1482,34.7694,32.951,23.4408,87.2354,3.17328,53.1659,72.9895,75.0731,96.1175,28.7781,49.4596,61.0194,43.9854,35.1212,86.2689,7.01841,93.1442,11.3361,73.2833,66.8899,7.18017,56.5503,5.43745,13.6659,73.9849,42.6694,50.1023,
83.3404,59.7105,47.967,81.4886,94.4799,80.918,4.92942,81.7154,84.0913,58.0953,54.7049,59.1643,54.2128,83.483,8.62396,15.2322,27.4685,43.7452,1.50113,34.4869,36.8894,12.8372,7.77015,3.77934,20.0174,64.3204,9.21679,33.6833,38.3053,51.8861,83.7855,21.6457,11.5967,31.7525,3.13437,6.07659,12.6705,8.06379,87.792,96.7618,66.1591,42.4969,55.9261,20.3719,25.9799,64.5501,35.6041,53.4484,8.29526,37.1053,87.9352,45.1847,49.9425,95.7054,48.964,69.9598,60.0258,58.1808,3.64311,98.3311,10.0669,87.4286,19.9769,21.6636,19.1812,23.1112,27.7402,31.8517,31.175,15.5322,28.6135,97.3341,58.029,84.5396,17.706,84.0089,49.0896,53.3101,37.4572,57.3849,90.4154,25.3925,2.56958,40.3578,21.0979,51.5336,10.3177,81.1237,9.7144,13.9608,79.4548,19.7813,1.38942,99.4317,41.4449,20.5706,22.5429,69.1851,52.4223,53.7179,84.7173,81.0357,51.052,42.7463,65.5753,68.758,26.7552,14.6649,22.0681,64.2124,72.0498,12.4835,89.6049,74.6194,52.8413,10.7028,26.153,63.159,91.8265,35.8674,77.1198,71.2813,55.6488,78.5092,70.713,97.0937,99.0798,93.2559,66.2788,51.502,46.9738,50.9961,32.5378,98.0258,93.7424,98.1131,66.7838,20.4976,12.778,88.8519,84.71,84.8278,1.33538,74.3149,59.4473,54.1767,85.0177,85.6003,17.3357,76.8442,21.4677,94.4555,48.1255,77.1165,72.9647,18.8385,74.2102,72.0445,12.0943,40.489,23.5465,59.0681,91.4851,56.0843,57.0939,85.2275,54.1973,23.8778,5.72503,66.9753,12.7297,90.435,51.8032,14.065,64.7499,11.2504,68.2417,49.7676,96.8507,85.5774,26.6118,18.3184,80.0329,74.7373,95.4349,52.9976,93.5758,69.6451,25.042,5.67013,10.1341,48.5885,64.7383,1.61915,4.67275,21.8322,86.8466,58.8701,45.71,92.5716,25.8454,58.4396,83.0067,77.6485,72.5047,47.7566,88.899,40.7464,97.5242,85.7497,26.3238,24.136,4.06814,6.35667,98.8733,99.5031,59.3542,92.4491,69.1481,84.3962,98.1193,79.2822,32.9847,62.8575,80.9014,37.6575,84.6897,67.748,96.5275,30.3997,60.3196,22.3729,88.8393,43.3263,0.0214633,61.344,91.0829,88.9204,2.09038,88.607,74.6701,28.4142,12.7431,78.7383,34.7708,11.6164,78.2413,94.1251,4.06552,47.3895,78.5213,2.18478,26.6717,11.506,65.0423,7.57302,
49.1635,49.732,75.321,45.691,80.1318,35.6406,68.0639,68.9711,78.9669,68.0854,30.3151,70.0497,57.0058,32.4055,58.6568,31.676,60.8196,71.3998,10.4142,95.5905,83.0162,88.6556,89.7155,87.0818,36.045,68.2368,89.2665,62.7167,79.7428,54.3089,70.2897,28.9063,4.0409,45.6107,74.5973,84.1727,81.2513,42.6612,53.1438,60.2182,10.7466,83.4589,30.2679,67.7525,15.8644,88.9247,99.4284,76.684,60.3245,9.84268,72.2745,43.3408,98.4982,61.99,30.4226,34.5433,30.2268,19.6891,97.2599,9.96966,73.998,67.5496,38.876,78.0389,13.1603,13.4733,62.2115,94.4116,56.1345,15.3553,54.6298,66.8811,98.8142,84.8977,34.6336,14.6785,73.8224,34.0621,91.3625,34.1469,43.9048,63.637,77.4877,42.403,25.627,7.91028,76.9462,55.8539,27.5994,74.2062,65.8235,1.59735,41.7558,4.69949,79.6362,54.9162,18.1727,41.8477,49.3278,74.3072,57.203,3.95759,41.1884,56.0172,88.8553,75.822,70.6957,62.6777,9.8841,62.0582,96.8246,53.7889,25.6952,74.3124,96.1919,51.3223,82.2227,73.1381,7.17614,9.82204,47.3443,72.9997,11.4194,89.1001,77.6992,91.0556,44.0163,95.8719,32.9034,93.3441,70.1792,90.1064,97.3017,11.3676,46.1236,86.157,87.1896,16.8193,48.8347,97.0737,78.8776,45.6593,50.8625,4.57281,19.9717,47.0544,55.8951,2.19433,20.1925,63.0712,12.0164,67.5368,36.0709,23.4358,56.6369,13.7701,14.4914,0.653169,9.642,47.3947,93.9972,79.8212,37.5011,91.2989,91.1887,83.6247,77.4558,78.3783,0.444057,26.2905,75.452,79.3216,71.9498,26.3145,83.8944,91.9215,73.3689,39.7895,94.1158,93.5614,2.86076,6.13219,61.0982,38.9317,29.5679,17.7351,52.7018,44.0593,18.3883,62.3438,91.454,12.3855,42.1649,28.9551,3.6844,33.3536,12.5799,81.1402,11.7319,13.0239,7.43075,87.1839,92.3456,79.3806,13.4985,76.24,71.3021,86.8674,16.0295,65.4179,80.4288,18.8903,71.5501,41.5271,57.822,1.11802,59.2622,10.5237,45.1773,77.6504,72.8675,36.6314,90.0359,15.0324,65.5865,93.7203,48.386,78.1664,74.8606,60.118,91.1903,82.2913,47.3019,83.5359,61.6719,60.8004,59.7759,32.974,47.6678,75.8054,98.3918,28.0966,94.6957,69.9419,69.6237,52.5176,71.0599,28.8858,63.0414,16.2373,6.53625,35.9088,52.8686,96.5722,50.9412,18.4551,
90.2925,99.3272,96.6215,65.1531,59.4452,87.8118,47.4444,6.7471,71.3477,9.11633,67.5475,31.1236,42.0903,15.2153,6.92896,40.4821,43.3119,1.62465,10.4241,12.9355,54.1423,81.484,41.8214,17.1837,97.7213,48.3576,53.0925,50.5899,44.9298,4.03371,69.0451,35.2223,3.36095,65.6666,0.375419,62.8062,53.4784,47.8198,69.5533,24.8261,56.9362,37.1007,55.9497,99.0265,52.316,62.8787,39.5086,95.6279,64.5033,49.9327,8.5634,18.6456,31.4167,50.3848,35.8293,29.138,98.7424,88.9218,79.7279,43.6722,92.9555,48.773,78.8945,96.3164,14.4396,79.2699,59.1226,67.918,27.0898,28.6759,92.7442,84.0259,65.7766,48.6939,83.0524,18.0926,11.5725,22.561,13.7204,76.0758,72.4937,22.2838,94.7215,3.91035,72.6686,30.5507,33.0483,71.411,19.4725,12.7762,15.0832,12.428,61.5492,93.9777,8.74445,75.9887,73.2476,67.8671,43.9068,0.337389,96.5429,36.6509,84.3633,62.3195,85.3448,67.4157,80.4121,96.9173,89.9767,94.1325,72.9931,62.4704,16.4164,67.7146,66.3808,89.085,98.2653,99.4291,60.496,17.7378,12.2053,75.5791,30.1658,73.7544,69.5568,38.9103,49.7432,42.8045,6.77735,93.65,43.1418,3.32026,30.3009,27.5052,65.6398,15.6456,94.9209,46.0519,12.5629,84.8976,40.1844,85.556,47.368,56.6008,53.2706,13.7488,45.6858,51.5359,13.1779,6.18173,69.2738,25.3831,81.7609,99.4396,99.1376,51.3177,38.3499,48.8808,94.1222,45.1273,42.5307,37.264,48.4475,72.8316,64.7692,14.0873,88.4772,59.6901,60.1392,1.04013,44.5877,0.323558,86.5962,91.9558,56.9243,39.8668,5.70457,2.61009,91.4027,18.8824,8.79182,60.6765,44.2656,90.5527,60.1161,43.4032,41.8704,98.4661,92.2839,35.9926,43.5933,34.8147,73.2566,92.0408,7.64626,38.0258,6.12814,96.1235,97.7159,66.2673,97.1636,42.3036,66.5909,83.7598,34.2594,23.5152,23.6265,39.964,26.1253,15.0293,58.8464,34.9171,75.7058,3.11197,25.4698,35.8219,46.5151,67.3402,34.288,38.7991,3.33282,77.8813,73.6137,76.5894,69.9221,81.26,14.6152,76.0503,77.3835,12.3311,42.3176,74.547,54.6347,8.90843,58.3068,88.8941,32.4236,81.9334,28.8581,58.5489,96.9626,87.7045,93.466,72.6684,90.8165,18.9358,8.49035,37.3316,86.276,42.7783,76.1306,89.6088,20.6596,49.7444,66.1983,90.5818,
31.0044,80.8135,66.632,8.3878,93.1446,8.94963,82.9349,47.7794,17.8581,41.2417,36.6735,50.2817,23.175,65.5316,8.83057,20.1377,53.2361,2.29657,92.8061,44.0526,21.2324,1.29643,81.3842,7.5084,44.0748,57.5148,97.1172,64.7344,7.25919,63.3155,55.3162,38.2635,44.129,21.9482,46.6513,37.2737,30.8978,29.5862,85.053,48.7559,70.8279,21.7265,99.0376,94.0029,87.2581,7.86816,14.1405,40.4943,10.1647,6.94662,84.5468,31.3971,8.24305,65.931,38.9055,52.3178,23.4458,36.0228,17.0522,30.705,99.3383,72.3684,68.9686,43.4673,94.3166,15.6199,80.741,25.2145,45.2061,65.794,73.9704,16.034,87.5206,73.0079,10.0369,74.7787,80.8761,24.1774,15.273,91.0408,31.124,99.8198,22.4379,39.3671,65.7508,61.3435,91.6849,89.1966,97.3662,8.7371,19.9016,96.7045,81.1055,88.8702,40.1718,75.4221,4.4901,20.9128,0.636534,49.6962,86.7069,74.6069,65.7302,74.2274,47.6148,75.767,49.0062,28.4909,99.9444,64.2791,19.5318,31.0684,64.0989,41.9697,70.4355,29.8497,3.31317,62.1204,19.0463,0.679388,70.8575,38.9479,97.3839,51.963,27.8181,37.5558,27.3851,32.3082,58.4686,28.0216,82.0044,45.1755,2.62848,47.7346,19.4029,50.2433,23.5017,68.4091,78.7343,23.4461,32.6882,98.266,54.5145,96.7871,40.2357,24.95,26.6368,43.5489,87.0704,45.6831,44.2283,57.9279,84.631,41.6122,9.8909,12.4491,79.168,37.276,44.7574,37.6366,65.2976,26.7618,82.812,67.926,74.4965,2.21497,18.1694,97.9981,70.6241,96.9036,21.4442,3.31224,95.1696,75.9588,0.0993229,35.4054,0.908803,26.7361,78.9543,87.9792,72.4192,23.1826,45.9072,57.0502,64.7948,55.7981,69.4993,43.9628,93.074,14.2567,81.5993,58.3716,41.0185,64.4114,26.2976,15.515,66.6263,44.467,13.5131,37.2504,41.3706,34.9573,40.5626,36.5402,10.9161,40.662,71.9456,11.8249,67.398,50.8999,99.8041,39.8172,74.0825,45.7113,96.8674,38.8773,1.50939,66.3667,82.8401,94.5834,80.6235,64.4394,52.955,21.642,28.8508,79.2526,37.157,95.4771,23.7196,50.6701,32.7275,65.0902,85.6275,73.2901,1.63044,96.5436,13.9521,73.5761,8.36846,81.3501,24.476,8.17261,21.1673,98.5585,53.8839,18.0347,37.4358,55.3933,84.4015,20.2759,49.9767,65.0249,84.7153,2.93175,86.6669,13.5661,
82.1844,23.8239,9.04317,5.904,74.494,41.7707,70.9942,60.1215,15.0608,72.6246,56.665,29.0129,46.2007,65.0335,10.363,70.6767,73.2061,31.5303,69.2352,27.09,49.5651,6.67101,82.4833,33.9665,26.9469,32.4601,98.9915,11.6622,35.3918,85.6584,25.2283,17.5762,9.48228,34.2715,23.4802,83.9763,76.0421,94.4744,44.0977,91.1029,67.0991,0.762755,20.1158,13.2998,65.7962,30.4787,83.9765,39.0023,62.0091,53.2117,66.0923,11.5741,59.8827,48.5757,45.5407,86.8296,81.0357,44.5322,98.4918,16.4276,30.1905,23.7201,34.0038,39.6728,57.9915,57.4839,23.6491,34.0336,51.9584,67.7468,25.1365,19.0574,68.5096,45.2523,32.3572,34.3058,75.7311,16.3336,73.3082,37.7401,69.5453,39.4005,49.3143,29.428,87.9762,94.8549,16.2575,69.0119,39.3871,14.7493,85.4395,69.5776,38.4694,19.4432,9.25044,96.4609,76.9272,32.8995,30.4946,28.8855,0.646388,55.6311,47.9429,69.156,0.883409,80.3001,3.46182,76.6145,96.6337,76.77,14.3546,66.179,16.1705,63.6689,95.607,4.14662,58.5238,11.8645,73.1585,97.9109,26.6138,58.598,67.4885,65.0833,78.0412,76.739,61.5442,54.9683,9.6385,92.0387,83.8538,10.2849,47.6698,31.7968,79.4409,48.5533,12.0968,82.9027,25.1677,8.73054,59.6727,39.5223,74.9095,75.8431,3.19116,70.5165,79.9897,61.715,82.381,53.1483,59.6258,8.99485,11.7462,27.1144,74.0781,89.7874,3.85331,35.6223,44.7557,13.4918,27.661,28.6096,23.7767,75.3309,60.4063,3.21757,23.8841,72.5032,86.1203,49.0518,81.2337,45.7929,88.5742,56.1432,21.6361,91.7653,26.6597,1.6258,53.4803,9.04075,54.7741,13.1061,18.0356,66.5203,40.2205,92.1137,56.3077,44.0738,27.736,1.06344,57.5656,55.397,29.673,81.3423,30.7279,90.0793,84.5598,54.612,62.5825,70.6801,3.66385,43.8162,16.473,92.238,99.9594,38.1091,84.0033,26.6192,39.7349,37.4836,35.6599,94.5089,50.5897,53.6955,61.0292,90.8101,45.8092,17.3369,34.8839,73.5452,18.4004,92.4495,28.9422,48.0734,73.7917,59.6701,38.1527,58.3516,14.2821,0.735254,29.0317,17.946,44.5515,45.5047,10.184,44.5109,83.6138,94.1873,71.1301,23.3486,31.6709,6.79,17.8576,82.2606,60.4855,78.8868,73.0707,6.29475,96.2238,7.95458,79.84,14.6242,0.404045,8.78221,62.6976,74.1958,
