74.1305,91.9823,97.6744,3.60463,75.6266,73.2665,51.2004,56.3332,88.9472,68.9055,83.3404,66.2788,49.1635,32.9034,90.2925,6.77735,31.0044,58.4686,82.1844,9.6385,68.4523,52.145,5.5828,70.3512,45.1291,50.342,69.4725,6.94222,22.876,32.3643,39.7304,46.1831,44.7331,31.0033,72.7029,82.0847,95.179,15.6607,1.35449,17.9778,20.1138,52.344,60.3495,40.4005,45.3963,23.0532,56.2555,49.6923,16.8768,57.7689,45.9114,14.0455,5.66636,33.0233,71.4622,57.0427,74.0401,47.5872,31.9734,28.8374,77.0191,40.2079,17.8185,80.8531,2.47492,35.3431,54.9567,85.634,67.8679,64.471,30.6325,95.9358,42.7623,35.6158,42.9663,32.0242,83.219,96.7933,91.6246,41.7667,23.5669,64.6654,83.3705,48.4637,76.1871,66.3366,21.1768,98.2749,17.2546,71.2977,37.2155,23.3123,35.6055,34.7939,28.7259,61.3773,64.9053,34.5815,17.3671,76.892,33.8636,24.78,24.9972,24.7065,21.3487,24.8557,52.8116,57.7118,62.0302,91.6208,88.4146,9.75935,50.4562,47.499,50.9797,81.958,48.7207,13.4774,29.1416,87.2644,9.85594,19.5427,18.2704,42.8334,87.3491,3.07519,65.2114,97.7938,
0.144921,11.7551,94.9,57.7163,61.0883,88.7904,76.6025,4.08174,46.3834,3.39529,59.7105,51.502,49.732,93.3441,99.3272,93.65,80.8135,28.0216,23.8239,92.0387,0.85031,5.46984,73.7765,67.6498,92.9354,52.3181,81.0015,19.2033,59.9049,60.8756,77.5865,33.4821,2.02292,78.0453,55.4912,87.4489,78.9326,57.1619,12.7247,61.9971,23.7073,46.401,13.2994,92.504,42.2604,71.4262,73.9367,54.2681,65.6653,97.5828,83.2101,85.0667,31.5869,12.9058,22.1828,49.7003,25.2875,15.6392,65.9211,76.4863,73.1708,2.20805,77.4212,60.9194,40.2952,8.75754,55.1029,18.4928,84.796,68.7618,93.1414,16.3807,9.96275,87.0484,88.2822,24.065,78.1505,81.5508,26.7795,17.1548,29.1947,72.3744,48.7723,63.6802,15.1309,73.4959,58.8154,54.4717,54.6298,4.28789,71.099,6.5759,76.7536,68.3682,43.8939,48.7054,79.4593,69.6791,12.3878,43.1808,47.579,88.7591,39.8061,90.2522,90.9515,98.9034,14.5727,80.9505,18.179,43.2575,98.2962,22.032,28.6816,6.11367,43.6769,27.5593,9.70305,67.8732,64.0688,80.8944,88.2621,22.8265,75.2394,8.77418,26.5488,33.7239,43.311,29.5897,
18.5313,68.6624,80.5782,6.52676,82.5376,61.6098,42.1785,32.6408,12.1493,84.8035,47.967,46.9738,75.321,70.1792,96.6215,43.1418,66.632,82.0044,9.04317,83.8538,32.5473,72.6067,47.8056,56.7381,44.2444,54.8664,37.9276,31.4312,94.8397,70.5454,91.9376,15.8753,37.4903,21.3655,8.86051,38.9697,34.824,48.2864,27.0093,15.7333,7.97985,30.8266,91.7579,84.2671,12.9706,36.1011,84.0955,45.5614,88.6871,61.3969,70.6723,95.8716,16.8611,28.5637,62.673,39.2682,21.1511,49.0305,73.0701,22.426,44.6611,9.88057,6.73952,42.8956,75.6155,38.848,16.9626,96.1307,71.5095,19.7567,38.3186,3.32871,40.1602,54.4755,11.1825,79.4434,86.588,32.2908,37.9078,2.42884,24.1214,24.523,76.3348,32.5932,61.8452,71.6771,52.5622,43.0359,5.71423,53.7348,91.1097,20.4171,47.0067,29.2232,24.0943,59.6177,36.8912,83.0583,30.239,32.0534,87.8384,88.6842,83.7517,75.6443,98.0633,87.5837,86.769,51.1863,24.4674,26.0403,20.3215,51.6905,74.2826,89.1845,4.53205,13.581,11.7066,33.0806,70.921,81.4816,91.0147,52.6419,92.1798,19.2157,26.603,21.2455,59.6871,3.97776,
97.5088,41.901,53.0929,9.85701,38.2282,78.1058,11.9839,36.5195,92.7593,79.4443,81.4886,50.9961,45.691,90.1064,65.1531,3.32026,8.3878,45.1755,5.904,10.2849,82.7345,90.3648,43.8803,54.0744,97.9312,88.6186,52.4893,88.4189,90.8296,89.6118,91.8054,94.3658,89.8536,79.0136,0.701809,36.6753,91.126,36.3929,37.0847,26.2823,49.6935,35.4951,12.2918,46.5157,88.2337,44.9728,27.8397,93.8543,4.30702,57.2649,97.6173,84.6351,73.5195,95.0327,45.5293,21.0031,40.321,20.6878,92.8142,76.6518,0.0912209,34.2964,24.6845,93.0215,59.1544,58.3733,24.531,59.8319,49.046,52.2885,39.3392,16.8224,31.5637,53.8912,3.31654,29.2464,33.1789,10.7017,20.1724,85.3328,99.6562,18.7788,83.7047,99.7473,26.0055,80.2557,6.60172,98.1326,51.5613,32.7439,28.7907,66.664,75.7525,1.72539,31.1943,92.6687,97.6304,62.523,81.4168,67.887,3.48975,15.863,89.8146,43.7757,46.7604,53.5624,82.464,0.938788,76.9806,82.6655,60.3706,54.3857,87.9051,75.0987,84.6871,36.2257,69.4387,86.187,54.4712,15.0005,49.2204,91.4825,53.9119,93.1691,14.5874,66.5525,3.43028,31.5551,
64.7676,14.8353,93.378,21.8046,74.8746,22.6476,91.3324,31.0618,30.6206,40.5876,94.4799,32.5378,80.1318,97.3017,59.4452,30.3009,93.1446,2.62848,74.494,47.6698,1.58556,72.6386,83.5213,58.2925,7.89546,93.3511,22.3199,55.9595,62.3956,15.4216,82.4274,90.3621,80.3025,6.02277,43.471,22.1391,21.0567,78.2651,59.1888,94.2411,95.7113,17.4089,87.8967,34.7052,29.6312,75.9534,31.7601,51.632,16.8237,31.6076,6.21382,87.5588,1.88487,21.2124,32.3681,32.8945,45.5418,58.6008,12.965,17.1757,35.4374,62.5502,42.6935,66.4209,2.49899,15.4322,92.879,31.7188,26.3207,19.3567,21.4464,10.4814,22.7021,28.4627,2.04975,73.7717,42.9052,34.1926,38.9291,8.35157,70.2529,16.9777,82.0277,70.3932,7.83406,32.549,15.1961,87.5043,84.684,39.3057,16.9887,8.70351,65.4031,35.4926,91.9895,4.80021,38.1519,23.5059,12.3716,43.1591,48.6312,53.5435,45.6356,55.9366,64.0705,9.47388,80.7592,26.6223,95.7066,43.6263,56.2245,68.6469,7.07081,76.9099,52.3405,35.9922,79.7796,70.5367,29.0073,85.334,39.4899,36.8032,4.21836,59.0266,14.0274,76.7156,49.8474,62.1329,
6.62309,28.0404,76.0899,11.6039,67.0016,1.60607,22.8883,96.1604,28.4814,47.2423,80.918,98.0258,35.6406,11.3676,87.8118,27.5052,8.94963,47.7346,41.7707,31.7968,61.579,32.1235,53.3479,71.4364,48.0664,65.9257,2.20565,69.4841,15.6,24.6927,59.3813,40.0923,22.9693,31.5506,28.3374,39.21,18.2313,51.5359,67.3854,2.32313,9.17025,31.1472,16.2345,9.67039,62.8312,78.6694,84.4356,33.3781,2.17241,32.9773,66.7239,81.9625,48.729,25.7259,8.66673,23.4784,47.0535,77.6901,13.376,87.9835,55.0803,77.7099,56.9302,59.1247,29.3742,49.0054,95.0219,11.6836,80.9893,33.8778,24.2302,36.0626,68.3485,11.0632,91.9661,18.8441,33.7983,45.2321,29.6867,17.9436,10.2157,74.8144,87.6494,53.7176,29.4932,91.5986,94.5013,54.0165,50.1644,29.2807,58.7204,89.9185,92.5246,95.2863,56.4328,53.2278,72.0728,48.7142,13.5735,32.0553,5.83093,24.2747,13.5985,69.9247,64.3636,8.51041,38.8409,72.6028,51.3988,71.4257,93.219,11.7002,57.0848,2.66824,29.0533,44.7794,49.476,53.2874,88.7278,88.6107,26.8167,75.7342,2.75187,20.6035,84.6291,66.0815,36.2784,28.3505,
53.0265,21.1881,5.74344,67.4694,99.9751,60.5938,79.2753,30.7958,54.368,12.1688,4.92942,93.7424,68.0639,46.1236,47.4444,65.6398,82.9349,19.4029,70.9942,79.4409,0.680471,93.2532,81.9931,99.5628,51.4442,86.7025,39.5867,77.4663,24.4386,58.6549,68.153,59.6475,62.5646,96.1378,49.6144,22.0183,76.9886,35.5274,69.4528,74.2577,49.9542,18.6001,70.2734,56.129,62.9128,53.143,70.6229,75.396,83.1231,95.192,56.8173,40.0945,1.01223,84.7683,53.0288,42.4126,77.9383,42.5841,55.7056,93.368,36.8401,29.7689,65.1337,62.8978,9.67091,41.4417,29.1893,23.8669,45.5855,19.9522,60.4304,76.3307,89.2935,45.031,90.2894,58.261,43.1947,67.3687,72.7023,71.3389,53.541,10.4656,45.9619,98.996,44.3028,34.584,48.2345,70.8909,17.7845,78.314,94.2175,50.2059,84.9206,21.7402,14.1926,23.1261,51.4538,53.7687,52.5163,36.6097,48.4738,65.1303,81.9585,92.5548,26.7603,39.2638,48.4511,61.3188,67.1529,16.8505,15.8767,12.3324,59.752,64.0957,23.7154,89.1034,32.0218,18.2897,1.23236,98.8418,42.3261,25.5475,9.84418,57.6467,63.785,35.9687,17.3846,72.8938,
16.6269,54.4097,30.3494,54.6156,53.1016,86.3579,91.7278,13.2583,18.1393,39.1187,81.7154,98.1131,68.9711,86.157,6.7471,15.6456,47.7794,50.2433,60.1215,48.5533,46.137,72.5743,96.5463,27.3845,27.0787,87.1496,29.131,55.5561,80.3988,12.0328,87.8142,27.6244,94.8275,1.33194,47.3998,89.6365,8.69475,92.1568,32.8418,44.9269,74.9903,28.0272,21.8577,32.1914,53.9779,70.6161,43.7193,8.65494,27.5148,51.6457,75.8449,1.942,5.92401,30.4376,49.8853,79.2321,26.8852,96.6764,94.772,57.5038,31.5893,54.9187,76.64,14.1735,13.7043,9.92264,53.803,91.0793,86.0981,30.3783,58.4424,39.1502,97.3946,88.6903,94.0955,42.6063,21.736,58.2234,89.8959,1.17412,16.4439,99.6438,12.5599,71.337,3.83354,14.8819,86.8142,30.3869,54.9545,8.9933,14.2651,13.568,65.2781,45.7207,24.9446,14.461,11.2828,5.74311,47.8086,82.0627,6.19247,4.39273,18.5386,2.31278,78.7803,73.9951,50.7133,0.431972,39.4375,8.11608,46.0877,53.0613,60.1361,42.6824,20.2791,28.6192,2.51921,32.7436,72.478,49.7668,41.4088,58.8962,47.2294,46.5933,23.616,45.6734,56.1475,60.7898,
73.2168,22.1814,19.0249,93.0204,64.6612,82.7968,42.4015,79.117,8.21617,56.7941,84.0913,66.7838,78.9669,87.1896,71.3477,94.9209,17.8581,23.5017,15.0608,12.0968,7.08368,70.9775,88.0712,37.5387,5.52467,30.8976,95.6058,68.6963,21.2342,34.7612,0.766691,92.7367,42.0742,98.857,94.327,5.44496,92.4788,59.3426,43.1844,13.3184,47.4506,89.5806,84.428,87.5127,76.8601,3.86715,13.8532,88.4452,5.18042,46.917,86.4379,4.82575,71.5289,94.6488,37.8465,81.6578,30.8761,11.2191,2.74132,58.4111,13.7097,99.9067,84.3525,23.4461,18.0527,9.73567,84.0849,61.9898,48.1787,58.8003,14.9373,82.3705,56.786,25.7115,90.3174,54.9971,25.7835,68.151,83.7888,12.7913,95.8081,28.4183,61.8353,56.2241,5.12934,60.4742,96.8681,87.4952,44.8495,27.7868,79.4731,7.14406,21.4346,8.0768,15.64,95.0074,42.9928,23.691,77.6141,39.6489,1.37372,30.3434,75.5535,52.1143,61.9976,15.048,81.4177,70.4714,45.3058,70.6267,40.84,53.8888,87.9367,52.1304,85.5892,92.7872,25.859,54.303,27.3283,17.497,43.512,75.4649,40.8409,21.46,20.0004,81.4688,19.343,49.805,
64.5106,63.7306,52.3447,35.0927,63.1204,95.3567,99.6505,50.6652,65.5337,42.18,58.0953,20.4976,68.0854,16.8193,9.11633,46.0519,41.2417,68.4091,72.6246,82.9027,10.8645,46.1452,32.5931,78.9596,22.1756,42.7686,78.5906,76.468,0.157823,71.6491,45.259,17.129,30.9943,55.1526,12.0187,37.4427,71.4142,77.6354,49.9917,84.9932,70.2778,49.8555,92.5135,23.2632,91.8244,69.2347,37.5685,40.5777,3.64761,78.2117,28.8499,16.6944,77.7402,90.5952,30.0228,41.9576,14.8394,25.6858,54.0825,87.1133,72.4599,36.2905,33.6219,13.7054,93.1322,91.5712,95.4613,71.0912,6.25447,92.7885,5.07296,20.4036,96.1967,94.6226,21.3252,27.6845,90.8541,13.9875,37.7359,24.5657,24.7221,88.2371,89.89,45.0321,86.6086,37.2962,14.2345,0.262879,93.3486,20.0468,98.5535,1.54139,51.7295,0.428428,74.0237,90.8332,87.0312,92.5355,90.7699,49.7223,71.6144,53.1982,88.0963,85.4635,77.8738,69.8127,31.8708,10.0505,4.43825,84.2311,20.0765,0.267666,85.4789,48.4177,89.6535,73.8138,41.1637,0.597191,48.0162,99.7228,59.1907,98.5904,20.7975,67.8167,27.9365,28.4669,47.6233,15.7833,
